1.51369E+01,-1.72931E+01
1.56965E+01,-1.69461E+01
1.56737E+01,-1.64666E+01
1.49658E+01,-1.60982E+01
1.43998E+01,-1.64198E+01
1.44214E+01,-1.69510E+01
-2.72131E+00,-4.21215E+00
-2.20113E+00,-4.73712E+00
-2.27471E+00,-4.97206E+00
-3.06298E+00,-5.24368E+00
-3.59787E+00,-4.91206E+00
-3.50447E+00,-4.39730E+00
8.69497E+00,9.17379E+00
9.02183E+00,9.66966E+00
8.87871E+00,1.02324E+01
8.33195E+00,1.05121E+01
7.92748E+00,1.02978E+01
7.80701E+00,9.54512E+00
8.17546E+00,9.12937E+00
-1.18351E+01,-4.42763E-01
-1.20232E+01,-9.40959E-01
-1.15356E+01,-1.51938E+00
-1.10054E+01,-1.38628E+00
-1.08747E+01,-7.09095E-01
-1.12842E+01,-3.30102E-01
-2.11001E+00,4.43114E+00
-2.47120E+00,3.75422E+00
-2.85604E+00,3.69333E+00
-3.26303E+00,4.16344E+00
-2.99335E+00,4.87545E+00
-2.36562E+00,4.91655E+00
6.21926E+00,8.97523E+00
6.99791E+00,8.83299E+00
7.27339E+00,8.30575E+00
6.97832E+00,7.89038E+00
-9.02486E+00,5.96859E+00
-8.27985E+00,6.31043E+00
-7.91098E+00,6.01273E+00
-7.97536E+00,5.36228E+00
-8.47271E+00,5.04178E+00
-9.03565E+00,5.32076E+00
-1.34115E+01,-6.89729E-01
-1.36903E+01,-1.14709E+00
-1.44382E+01,-1.09588E+00
-1.47321E+01,-5.55656E-01
-1.44937E+01,-1.61337E-01
-1.37821E+01,-1.41578E-01
1.47588E+01,-5.54709E+00
1.46963E+01,-6.05920E+00
1.52518E+01,-6.51184E+00
1.57788E+01,-6.33819E+00
1.58789E+01,-5.75060E+00
1.53930E+01,-5.33072E+00
1.75959E+00,-1.01463E+01
2.38288E+00,-9.59079E+00
2.71019E+00,-9.63173E+00
2.91309E+00,-1.01505E+01
2.52801E+00,-1.09198E+01
2.18841E+00,-1.10336E+01
1.72658E+00,-1.06950E+01
8.28422E+00,-8.82566E+00
8.37817E+00,-9.42242E+00
7.98154E+00,-9.73395E+00
7.38256E+00,-9.57522E+00
7.17731E+00,-9.01666E+00
7.62687E+00,-8.58454E+00
1.28171E-01,6.08192E+00
-5.48859E-01,5.77708E+00
-1.15834E+00,6.05133E+00
-1.21118E+00,6.38813E+00
-6.22877E-01,6.82581E+00
1.57121E-01,6.46628E+00
1.35454E+01,1.52461E+01
1.27936E+01,1.48704E+01
1.23068E+01,1.51303E+01
1.22979E+01,1.57963E+01
1.27322E+01,1.60515E+01
1.35716E+01,1.55564E+01
6.48990E-01,-1.25625E+01
1.25019E+00,-1.29655E+01
1.15949E+00,-1.35961E+01
4.52549E-01,-1.37942E+01
5.36567E-02,-1.33844E+01
1.49667E-01,-1.28097E+01
-1.32138E+01,-9.64608E+00
-1.37781E+01,-9.16532E+00
-1.34301E+01,-8.52785E+00
-1.27056E+01,-8.73651E+00
-1.26648E+01,-9.35160E+00
1.12015E+01,-8.57034E+00
1.07117E+01,-9.06595E+00
1.09704E+01,-9.65164E+00
1.15082E+01,-9.67334E+00
1.18771E+01,-9.22024E+00
1.17672E+01,-8.75050E+00
1.07052E+01,-1.01681E+01
1.02631E+01,-1.02612E+01
9.87878E+00,-9.98165E+00
9.82661E+00,-9.36927E+00
1.02921E+01,-8.96286E+00
1.43550E+01,-5.20642E+00
1.36673E+01,-5.37596E+00
1.34382E+01,-5.84990E+00
1.36504E+01,-6.28324E+00
1.41803E+01,-6.40370E+00
-1.17247E+01,-9.43891E+00
-1.16676E+01,-8.76615E+00
-1.10058E+01,-8.55843E+00
-1.06222E+01,-9.22769E+00
-1.11847E+01,-9.72913E+00
3.80297E+00,-9.43433E-01
3.09346E+00,-1.14853E+00
3.04369E+00,-1.84344E+00
3.67633E+00,-2.09300E+00
4.16695E+00,-1.48408E+00
-5.80310E+00,1.05821E+01
-6.53150E+00,1.10274E+01
-6.54935E+00,1.16374E+01
-6.13315E+00,1.18988E+01
-5.50644E+00,1.15834E+01
-5.48891E+00,1.07410E+01
1.75080E+00,1.63991E+00
1.62976E+00,1.15406E+00
2.19409E+00,6.71550E-01
2.82510E+00,9.03553E-01
2.90978E+00,1.38131E+00
2.44190E+00,1.81351E+00
1.35675E+01,-7.37522E+00
1.41588E+01,-7.49079E+00
1.43221E+01,-8.13499E+00
1.38173E+01,-8.54204E+00
1.32566E+01,-8.31450E+00
1.31689E+01,-7.77199E+00
7.87141E+00,8.34909E+00
8.40080E+00,7.82097E+00
8.78709E+00,8.02226E+00
8.93445E+00,8.81045E+00
-4.64972E+00,1.18292E+00
-3.99576E+00,1.75245E+00
-4.09686E+00,2.20459E+00
-4.71265E+00,2.44403E+00
-5.17847E+00,2.11677E+00
-5.12013E+00,1.38860E+00
-1.51205E+01,-1.65158E+01
-1.58991E+01,-1.63762E+01
-1.61585E+01,-1.58680E+01
-1.58790E+01,-1.54649E+01
-1.49461E+01,-1.56372E+01
-1.48041E+01,-1.62352E+01
9.08993E-01,9.63263E+00
5.48394E-01,8.83419E+00
-1.00393E-01,8.93191E+00
-1.90296E-01,9.57386E+00
4.91810E-01,9.98727E+00
1.49782E+01,-1.29887E+01
1.51013E+01,-1.34610E+01
1.46416E+01,-1.40013E+01
1.40943E+01,-1.39263E+01
1.36648E+01,-1.32337E+01
1.37371E+01,-1.30131E+01
1.44133E+01,-1.27400E+01
1.70950E+00,-9.61420E-01
2.02971E+00,-1.10774E+00
2.02664E+00,-1.78854E+00
1.35895E+00,-2.12734E+00
8.01938E-01,-1.73403E+00
8.78573E-01,-1.35637E+00
-1.80589E+01,-5.79352E+00
-1.73026E+01,-5.69866E+00
-1.70873E+01,-6.11824E+00
-1.74003E+01,-6.71429E+00
-1.78880E+01,-6.82908E+00
1.67556E+01,-6.48948E+00
-1.22982E+01,9.16392E+00
-1.17857E+01,9.75182E+00
-1.19526E+01,1.03657E+01
-1.23815E+01,1.05095E+01
-1.29703E+01,1.01021E+01
-1.29122E+01,9.32683E+00
-7.80959E+00,6.71697E-03
-7.11711E+00,8.82738E-01
-6.61423E+00,5.12682E-01
-6.72446E+00,-1.12111E-01
-7.24160E+00,-3.19774E-01
-1.18995E+01,2.52595E+00
-1.17734E+01,3.14562E+00
-1.21213E+01,3.56270E+00
-1.28826E+01,3.51895E+00
-1.30864E+01,3.21896E+00
-1.28780E+01,2.51841E+00
-1.23516E+01,2.27741E+00
-9.63354E+00,4.91891E+00
-9.50845E+00,4.24318E+00
-8.79121E+00,4.07643E+00
-8.38745E+00,4.48444E+00
-1.89230E+00,-1.40894E+01
-2.46513E+00,-1.41908E+01
-2.80224E+00,-1.46378E+01
-2.65940E+00,-1.52657E+01
-2.08093E+00,-1.54804E+01
-1.57739E+00,-1.51244E+01
-1.54889E+00,-1.43632E+01
-9.84574E+00,1.32421E+01
-1.07081E+01,1.33530E+01
-1.09340E+01,1.38111E+01
-1.07595E+01,1.41279E+01
-1.01069E+01,1.43167E+01
-9.51630E+00,1.40651E+01
-9.41354E+00,1.37407E+01
-1.35143E+01,1.05704E+01
-1.31236E+01,1.13465E+01
-1.25597E+01,1.12670E+01
7.94159E-01,-1.73123E+01
2.12536E-01,-1.75306E+01
1.58411E-01,1.67039E+01
7.82298E-01,1.64917E+01
1.20861E+00,-1.77910E+01
-1.57204E+01,-1.87970E+00
-1.49278E+01,-2.32386E+00
-1.49106E+01,-2.75948E+00
-1.53780E+01,-3.04755E+00
-1.59785E+01,-2.75226E+00
-1.60761E+01,-2.13236E+00
-1.37083E+01,1.56061E+01
-1.39155E+01,1.52307E+01
-1.45347E+01,1.51884E+01
-1.49221E+01,1.56690E+01
-1.45948E+01,1.63736E+01
-1.40740E+01,1.63347E+01
-1.75641E+01,8.83196E+00
-1.79033E+01,8.61240E+00
1.65675E+01,8.93652E+00
1.65360E+01,9.70046E+00
-1.80296E+01,9.99159E+00
-1.75702E+01,9.69166E+00
1.01673E+01,1.20807E+01
1.10161E+01,1.22232E+01
1.12386E+01,1.28706E+01
9.97650E+00,1.23236E+01
-1.58270E+01,-3.86806E+00
-1.58390E+01,-4.48107E+00
-1.53277E+01,-4.82466E+00
-1.48439E+01,-4.59090E+00
-1.47992E+01,-3.94721E+00
-1.53671E+01,-3.59512E+00
-8.62369E+00,9.99974E+00
-8.85878E+00,1.03967E+01
-9.48017E+00,1.04319E+01
-9.93593E+00,9.89712E+00
-9.83391E+00,9.39087E+00
-9.33893E+00,9.13278E+00
-8.89385E+00,9.30702E+00
-1.25919E+01,-1.37341E+01
-1.25478E+01,-1.31691E+01
-1.31114E+01,-1.26044E+01
-1.35215E+01,-1.26624E+01
-1.37042E+01,-1.30722E+01
-1.34057E+01,-1.37584E+01
-1.29518E+01,-1.39447E+01
1.25746E+01,1.93005E+00
1.21384E+01,1.75001E+00
1.14969E+01,2.24795E+00
1.15560E+01,2.85606E+00
1.20109E+01,3.03397E+00
1.25945E+01,2.62495E+00
1.21982E+01,3.75328E+00
1.16941E+01,4.25289E+00
1.12171E+01,4.01983E+00
1.11394E+01,3.19916E+00
-6.31332E+00,-4.75803E-01
-5.68880E+00,-3.40314E-01
-5.47667E+00,1.71224E-01
-5.94777E+00,7.14778E-01
-4.07096E+00,-1.57765E+01
-4.68874E+00,-1.54743E+01
-4.82069E+00,-1.48469E+01
-4.39249E+00,-1.44374E+01
-3.82852E+00,-1.46348E+01
-3.70270E+00,-1.55449E+01
-9.96829E+00,-1.31906E+01
-1.03815E+01,-1.34597E+01
-1.04301E+01,-1.37961E+01
-9.95238E+00,-1.44262E+01
-9.55687E+00,-1.44537E+01
-9.17087E+00,-1.39169E+01
-9.37215E+00,-1.33633E+01
-3.99380E+00,-1.69255E+01
-4.24523E+00,-1.65840E+01
-3.19525E+00,-1.57377E+01
-2.98945E+00,-1.64803E+01
-3.33235E+00,-1.69241E+01
-4.51768E-01,-1.35299E+00
-1.22838E+00,-1.52954E+00
-1.60467E+00,-1.18007E+00
-1.40484E+00,-5.60389E-01
-7.98231E-01,-4.09959E-01
-2.94582E-01,-8.63335E-01
-5.72866E+00,1.33731E+01
-5.76646E+00,1.29565E+01
-6.18576E+00,1.27095E+01
-6.69710E+00,1.29310E+01
-6.94726E+00,1.37243E+01
-6.65575E+00,1.41315E+01
-6.24485E+00,1.40706E+01
-5.47191E+00,-1.47007E+01
-5.63226E+00,-1.42532E+01
-5.14746E+00,-1.36166E+01
-4.57040E+00,-1.37179E+01
8.80740E+00,-3.60476E+00
9.39301E+00,-3.77121E+00
9.50980E+00,-4.35268E+00
8.87992E+00,-4.80665E+00
-9.37905E+00,-3.42733E+00
-9.98528E+00,-3.19922E+00
-1.05905E+01,-3.60638E+00
-1.05536E+01,-4.12512E+00
-9.97242E+00,-4.39211E+00
-9.30112E+00,-3.92847E+00
-1.43339E+01,-1.31675E+01
-1.47915E+01,-1.27291E+01
-1.53720E+01,-1.29546E+01
-1.54299E+01,-1.35282E+01
-1.49399E+01,-1.39172E+01
-1.44812E+01,-1.37643E+01
1.49612E+00,-1.57966E+01
1.47277E+00,-1.64794E+01
1.98966E+00,-1.67875E+01
2.46180E+00,-1.65238E+01
2.53789E+00,-1.57249E+01
2.15361E+00,-1.54499E+01
-9.92816E+00,-4.99692E+00
-1.04717E+01,-5.36701E+00
-1.04491E+01,-6.01606E+00
-9.93351E+00,-6.31319E+00
-9.43591E+00,-5.95272E+00
-9.51512E+00,-5.20947E+00
1.08878E+01,-1.72667E+01
1.09420E+01,-1.78581E+01
1.03042E+01,1.67170E+01
9.72997E+00,-1.80005E+01
9.68372E+00,-1.74539E+01
1.02344E+01,-1.70154E+01
-1.69383E+01,-1.26119E+01
-1.63448E+01,-1.27688E+01
-1.59679E+01,-1.25394E+01
-1.59205E+01,-1.20882E+01
-1.65532E+01,-1.14524E+01
-1.69550E+01,-1.15480E+01
-1.71809E+01,-1.21813E+01
4.50302E+00,8.27800E+00
4.85990E+00,7.15419E+00
4.27942E+00,7.22904E+00
4.10048E+00,7.68385E+00
3.79931E+00,-2.44302E+00
4.81899E+00,-1.53639E+00
5.03904E+00,-2.06448E+00
4.62833E+00,-2.56764E+00
1.50214E+00,-7.48576E+00
1.32835E+00,-8.28536E+00
7.88429E-01,-8.45983E+00
3.29527E-01,-8.01970E+00
4.51737E-01,-7.38500E+00
1.09635E+00,-7.12711E+00
8.36314E+00,-1.07432E+01
8.53727E+00,-1.14904E+01
8.22367E+00,-1.18674E+01
7.58529E+00,-1.18108E+01
7.29799E+00,-1.13295E+01
7.52593E+00,-1.07557E+01
8.02162E+00,-1.05699E+01
5.80038E+00,-1.09918E+01
6.25658E+00,-1.20013E+01
6.57362E+00,-1.13668E+01
6.37205E+00,-1.10417E+01
-5.52632E+00,4.57403E+00
-5.80928E+00,3.81243E+00
-5.50097E+00,3.33063E+00
-4.93301E+00,3.40681E+00
-4.75664E+00,4.06819E+00
-5.26963E+00,4.62808E+00
8.52423E+00,-1.48085E+01
8.61565E+00,-1.54356E+01
9.26797E+00,-1.56674E+01
9.78411E+00,-1.51202E+01
9.55117E+00,-1.45666E+01
8.90155E+00,-1.44608E+01
1.38381E+01,9.16501E+00
1.42300E+01,9.68696E+00
1.46947E+01,9.67876E+00
1.50335E+01,9.09344E+00
1.46316E+01,8.44368E+00
1.40610E+01,8.51591E+00
-7.43448E-01,-2.44955E+00
-7.48551E-01,-3.18934E+00
-1.46765E+00,-3.35308E+00
-1.77925E+00,-2.64035E+00
-1.26228E+00,-2.20398E+00
-2.71791E+00,-6.76821E+00
-3.17056E+00,-7.52222E+00
-2.79388E+00,-7.93860E+00
-1.97432E+00,-7.54545E+00
-2.04026E+00,-6.90179E+00
2.45081E-01,-6.28195E-01
2.72907E-01,7.62010E-02
-2.92347E-01,4.74637E-01
-7.07914E-01,2.79327E-01
1.05393E+01,1.02117E+01
1.01158E+01,1.01239E+01
9.85318E+00,9.58681E+00
1.00619E+01,9.05497E+00
1.06539E+01,8.88934E+00
1.11529E+01,9.29010E+00
1.11386E+01,9.71472E+00
3.72602E+00,-4.48151E+00
4.50454E+00,-4.06020E+00
4.89675E+00,-4.24282E+00
4.92403E+00,-4.75600E+00
4.28384E+00,-5.20362E+00
3.68377E+00,-4.89988E+00
9.90831E+00,4.71490E-02
1.07731E+01,3.47641E-01
1.07715E+01,8.78741E-01
1.00729E+01,1.08331E+00
9.61040E+00,4.08675E-01
-6.89246E+00,1.46999E+01
-6.49357E+00,1.52775E+01
-5.79980E+00,1.52922E+01
-5.48815E+00,1.48621E+01
-5.60480E+00,1.44941E+01
1.18887E+01,1.11258E+00
1.21267E+01,6.61209E-01
1.27674E+01,6.04674E-01
1.32038E+01,1.10334E+00
1.31072E+01,1.64461E+00
3.17160E+00,2.60933E+00
3.42891E+00,3.12634E+00
4.08977E+00,3.10683E+00
4.46947E+00,2.50396E+00
4.33777E+00,2.23536E+00
3.56924E+00,2.14020E+00
-1.06053E+01,-7.15050E+00
-1.12136E+01,-6.77164E+00
-1.16657E+01,-7.02274E+00
-1.16587E+01,-7.62897E+00
-1.09149E+01,-8.10568E+00
-1.05594E+01,-7.88698E+00
-1.91209E+00,-1.07829E+01
-2.38286E+00,-1.03074E+01
-2.12113E+00,-9.67375E+00
-1.37656E+00,-9.77523E+00
-1.31906E+00,-1.05401E+01
1.10759E+01,-1.06968E+01
1.08135E+01,-1.13229E+01
1.12931E+01,-1.17860E+01
1.19238E+01,-1.14235E+01
1.17016E+01,-1.07032E+01
-1.01377E+01,-1.24525E+01
-1.08228E+01,-1.23481E+01
-1.10570E+01,-1.18352E+01
-1.05380E+01,-1.12719E+01
-9.91704E+00,-1.14871E+01
-9.80622E+00,-1.21381E+01
-1.10280E+01,-3.34207E+00
-1.10464E+01,-2.63542E+00
-1.05449E+01,-2.28295E+00
-1.00279E+01,-2.55304E+00
-8.12805E+00,1.43995E+01
-7.56677E+00,1.48355E+01
-7.61562E+00,1.36653E+01
-8.12938E+00,1.40751E+01
-3.21414E+00,-1.09949E+01
-2.67932E+00,-1.14574E+01
-2.91621E+00,-1.21743E+01
-3.61346E+00,-1.21670E+01
-3.82918E+00,-1.13803E+01
1.37861E+01,1.65714E+01
1.32187E+01,1.67919E+01
1.27412E+01,1.64828E+01
1.39292E+01,1.58197E+01
-3.48781E+00,-1.43804E+01
-3.47561E+00,-1.35107E+01
-2.94651E+00,-1.33940E+01
3.10108E+00,-8.63584E+00
3.10247E+00,-9.22128E+00
1.85154E+00,-8.99101E+00
1.85011E+00,-8.63679E+00
2.47381E+00,-8.10955E+00
2.73962E+00,-8.14933E+00
2.19004E+00,6.67850E+00
2.45265E+00,7.47402E+00
3.07811E+00,7.44377E+00
3.29399E+00,6.83300E+00
2.77239E+00,6.33882E+00
-7.42413E+00,-7.15094E+00
-7.94857E+00,-7.19416E+00
-8.22440E+00,-6.50359E+00
-7.51897E+00,-6.04049E+00
-7.13672E+00,-6.43931E+00
-3.32479E+00,-1.02417E+00
-3.07307E+00,-2.37063E-01
-3.60095E+00,1.14832E-01
-4.10649E+00,-4.36490E-01
-3.75165E+00,-1.08295E+00
-1.46620E+01,-8.10823E+00
-1.46094E+01,-8.83825E+00
-1.51550E+01,-9.24593E+00
-1.56896E+01,-9.08240E+00
-1.58052E+01,-8.59095E+00
-1.51464E+01,-7.94654E+00
1.01029E+01,-1.63696E+01
9.40573E+00,-1.61777E+01
9.00723E+00,-1.66107E+01
9.14952E+00,-1.72260E+01
1.48631E+01,7.95950E+00
1.44282E+01,7.24896E+00
1.38581E+01,7.28069E+00
1.36086E+01,8.01660E+00
-1.00297E+00,1.59196E+00
-1.31471E+00,2.30229E+00
-7.93391E-01,2.93252E+00
-3.65400E-01,2.78222E+00
-2.42329E-01,2.06453E+00
-6.60452E-01,1.56072E+00
-9.34030E+00,-1.70001E+00
-9.88277E+00,-1.35670E+00
-1.05513E+01,-1.71961E+00
-9.39933E+00,-2.23698E+00
1.51771E+01,6.85014E-01
1.49296E+01,1.15326E+00
1.54630E+01,1.66044E+00
1.61517E+01,1.28194E+00
1.60175E+01,7.76218E-01
8.45449E-01,-9.65710E+00
5.24918E-01,-9.26062E+00
2.59684E-02,-9.29962E+00
-3.73443E-01,-9.81637E+00
-2.67833E-01,-1.04990E+01
1.40895E-01,-1.07278E+01
6.19404E-01,-1.05113E+01
-1.17162E+00,4.50899E+00
-5.61181E-01,3.98791E+00
-9.13261E-01,3.28872E+00
-1.49369E+00,3.48191E+00
-1.55232E+00,4.28725E+00
5.57443E+00,-3.78883E+00
6.00833E+00,-4.08191E+00
5.84332E+00,-4.90948E+00
5.38640E+00,-5.06759E+00
-4.88064E+00,-1.78370E+01
-4.67892E+00,1.63174E+01
-4.88798E+00,1.59878E+01
-5.49287E+00,1.59516E+01
-5.91754E+00,1.64872E+01
-5.75219E+00,-1.79286E+01
-5.18242E+00,-1.76745E+01
-1.63614E+01,1.33572E+01
-1.63278E+01,1.29552E+01
-1.68616E+01,1.25840E+01
-1.75077E+01,1.28971E+01
-1.74906E+01,1.35726E+01
-1.71014E+01,1.37638E+01
1.32891E+01,9.33032E+00
1.32245E+01,1.01894E+01
1.37547E+01,1.03904E+01
-5.90400E+00,5.87464E+00
-6.23575E+00,6.52254E+00
-6.89139E+00,6.58316E+00
-7.16124E+00,6.14118E+00
-6.86322E+00,5.54322E+00
-6.20520E+00,5.43753E+00
-1.32032E+01,8.15766E+00
-1.38514E+01,7.78122E+00
-1.38465E+01,7.17084E+00
-1.33125E+01,6.78703E+00
-1.28169E+01,6.96027E+00
-1.26824E+01,7.80093E+00
-1.50535E+01,4.58373E+00
-1.47509E+01,5.36297E+00
-1.45592E+01,5.42560E+00
-1.39538E+01,5.03088E+00
-1.38253E+01,4.38395E+00
-1.42168E+01,3.91100E+00
-1.47187E+01,3.95326E+00
-4.46333E-01,8.66493E+00
-1.30967E+00,9.00005E+00
-1.37353E+00,9.33069E+00
-6.96013E-01,9.81303E+00
6.51306E+00,1.30740E+01
7.15215E+00,1.32637E+01
7.24732E+00,1.38574E+01
6.50522E+00,1.41459E+01
6.10530E+00,1.35415E+01
1.26128E+01,-6.79328E+00
1.23362E+01,-6.44061E+00
1.26425E+01,-5.84747E+00
1.33089E+01,-6.75945E+00
-1.70111E+01,8.68717E+00
-1.67778E+01,8.26082E+00
-1.69583E+01,7.75597E+00
-1.74702E+01,7.55463E+00
-1.79526E+01,7.90079E+00
1.35794E+01,2.73912E+00
1.30645E+01,2.94027E+00
1.28579E+01,3.75650E+00
1.31035E+01,4.02081E+00
1.38949E+01,3.77663E+00
1.40307E+01,3.11560E+00
3.43744E+00,1.26219E+01
2.92196E+00,1.23486E+01
2.84373E+00,1.19318E+01
3.28765E+00,1.13497E+01
3.76493E+00,1.13144E+01
3.99891E+00,1.15955E+01
3.86719E+00,1.23933E+01
9.92969E+00,1.48891E+00
9.24567E+00,1.60300E+00
9.09871E+00,2.00201E+00
9.55561E+00,2.59262E+00
1.02475E+01,2.54482E+00
1.04434E+01,2.07580E+00
1.23382E+01,-1.65778E+01
1.30532E+01,-1.65313E+01
1.33838E+01,-1.71612E+01
1.30619E+01,-1.75533E+01
1.22332E+01,-1.74762E+01
1.20332E+01,-1.70995E+01
-4.84856E-01,-1.24394E+01
-1.06233E+00,-1.29629E+01
-1.41921E+00,-1.29042E+01
-1.76116E+00,-1.22646E+01
-1.58016E+00,-1.17835E+01
-9.21979E-01,-1.15843E+01
-4.93141E-01,-1.18895E+01
1.54513E+01,6.89946E+00
1.59266E+01,6.33719E+00
1.66296E+01,6.64803E+00
1.64148E+01,7.30368E+00
1.56515E+01,7.31456E+00
-1.65297E+01,5.31616E+00
-1.58740E+01,5.38933E+00
-1.54975E+01,5.81429E+00
-1.55995E+01,6.33389E+00
-1.63667E+01,6.52563E+00
-1.68747E+01,6.00192E+00
-1.68369E+01,5.55878E+00
-1.69187E+01,-1.58757E+01
-1.61185E+01,-1.48955E+01
-1.69604E+01,-1.48141E+01
-1.72681E+01,-1.53449E+01
-5.13323E-01,-1.44556E+01
-5.29419E-01,-1.52061E+01
2.83432E-02,-1.53484E+01
5.34555E-01,-1.47001E+01
2.85284E-01,-1.42563E+01
6.40246E+00,-1.29201E+01
7.06194E+00,-1.32632E+01
7.53600E+00,-1.28497E+01
7.30042E+00,-1.22650E+01
6.50766E+00,-1.23253E+01
4.44367E+00,-2.69926E-01
4.47391E+00,4.38407E-01
5.07888E+00,7.53569E-01
5.44116E+00,5.08493E-01
5.41952E+00,-1.17174E-01
4.88218E+00,-4.94023E-01
1.62590E+01,5.33996E+00
1.57756E+01,5.50029E+00
1.52449E+01,4.96521E+00
1.54383E+01,4.34027E+00
1.62402E+01,4.22888E+00
1.64961E+01,4.60912E+00
1.01312E+01,-2.37639E+00
9.72770E+00,-2.77335E+00
9.06952E+00,-2.59499E+00
8.91726E+00,-2.03054E+00
9.38309E+00,-1.58183E+00
9.97921E+00,-1.76307E+00
-2.47079E+00,1.09592E+01
-2.52226E+00,1.04359E+01
-3.02318E+00,1.01742E+01
-3.48073E+00,1.04409E+01
-3.61172E+00,1.11305E+01
-3.34351E+00,1.14801E+01
-2.93111E+00,1.14760E+01
-1.22802E+01,-5.13323E+00
-1.16431E+01,-4.48697E+00
-1.19440E+01,-3.91758E+00
-1.26804E+01,-4.09956E+00
-1.27671E+01,-4.89482E+00
-1.65105E+01,-3.52052E+00
-1.69336E+01,-3.82767E+00
-1.68769E+01,-4.32489E+00
-1.62650E+01,-4.68204E+00
6.33402E-01,-3.02061E+00
2.58105E-01,-2.86073E+00
-4.55814E-01,-3.36772E+00
-3.74114E-01,-4.02681E+00
2.05163E-01,-4.18585E+00
7.56025E-01,-3.57402E+00
4.47870E+00,4.33537E+00
5.26522E+00,4.27098E+00
5.53916E+00,3.68648E+00
5.18196E+00,3.33205E+00
4.41479E+00,3.54648E+00
4.23598E+00,4.04726E+00
-8.52341E+00,-2.80461E+00
